#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
0,Thu Sep 12 13:31:15 EDT 2019,29,29,Assignment1Suite,RemoveTest0+ RemoveTest1+ RemoveTest3+ SizeTest0+ SizeTest3+ , ,ClearTest0- ClearTest1- EverythingTest0- GetTest0- GetTest1- InsertTest0- InsertTest1- InsertTest2- InsertTest3- RemoveTest2- SizeTest1- SizeTest2- , ,
1,Thu Sep 12 15:23:25 EDT 2019,64,35,Assignment1Suite,ClearTest0+ ClearTest1+ InsertTest0+ InsertTest1+ InsertTest2+ InsertTest3+ RemoveTest0 RemoveTest1 RemoveTest3 SizeTest0 SizeTest3 , ,EverythingTest0 GetTest0 GetTest1 RemoveTest2 SizeTest1 SizeTest2 , ,
2,Thu Sep 12 15:25:09 EDT 2019,70,6,Assignment1Suite,ClearTest0 ClearTest1 GetTest1+ InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest3 SizeTest0 SizeTest3 , ,EverythingTest0 GetTest0 RemoveTest2 SizeTest1 SizeTest2 , ,
3,Thu Sep 12 15:27:13 EDT 2019,70,0,Assignment1Suite,ClearTest0 ClearTest1 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest3 SizeTest0 SizeTest3 , ,EverythingTest0 GetTest0 RemoveTest2 SizeTest1 SizeTest2 , ,
4,Thu Sep 12 15:27:29 EDT 2019,70,0,Assignment1Suite,ClearTest0 ClearTest1 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest3 SizeTest0 SizeTest3 , ,EverythingTest0 GetTest0 RemoveTest2 SizeTest1 SizeTest2 , ,
5,Thu Sep 12 15:30:32 EDT 2019,70,0,Assignment1Suite,ClearTest0 ClearTest1 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest3 SizeTest0 SizeTest3 , ,EverythingTest0 GetTest0 RemoveTest2 SizeTest1 SizeTest2 , ,
6,Thu Sep 12 15:38:04 EDT 2019,70,0,Assignment1Suite,ClearTest0 ClearTest1 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest3 SizeTest0 SizeTest3 , ,EverythingTest0 GetTest0 RemoveTest2 SizeTest1 SizeTest2 , ,
7,Thu Sep 12 15:43:32 EDT 2019,70,0,Assignment1Suite,ClearTest0 ClearTest1 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest3 SizeTest0 SizeTest3 , ,EverythingTest0 GetTest0 RemoveTest2 SizeTest1 SizeTest2 , ,
8,Thu Sep 12 15:45:50 EDT 2019,70,0,Assignment1Suite,ClearTest0 ClearTest1 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest3 SizeTest0 SizeTest3 , ,EverythingTest0 GetTest0 RemoveTest2 SizeTest1 SizeTest2 , ,
9,Thu Sep 12 15:47:35 EDT 2019,76,6,Assignment1Suite,ClearTest0 ClearTest1 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2+ RemoveTest3 SizeTest0 SizeTest3 , ,EverythingTest0 GetTest0 SizeTest1 SizeTest2 , ,
10,Thu Sep 12 15:48:01 EDT 2019,5,-71,Assignment1Suite,GetTest1 , ,ClearTest0- ClearTest1- EverythingTest0 GetTest0 InsertTest0- InsertTest1- InsertTest2- InsertTest3- RemoveTest0- RemoveTest1- RemoveTest2- RemoveTest3- SizeTest0- SizeTest1 SizeTest2 SizeTest3- , ,
11,Thu Sep 12 15:48:20 EDT 2019,5,0,Assignment1Suite,GetTest1 , ,ClearTest0 ClearTest1 EverythingTest0 GetTest0 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,
12,Thu Sep 12 15:48:57 EDT 2019,76,71,Assignment1Suite,ClearTest0+ ClearTest1+ GetTest1 InsertTest0+ InsertTest1+ InsertTest2+ InsertTest3+ RemoveTest0+ RemoveTest1+ RemoveTest2+ RemoveTest3+ SizeTest0+ SizeTest3+ , ,EverythingTest0 GetTest0 SizeTest1 SizeTest2 , ,
13,Thu Sep 12 15:50:27 EDT 2019,76,0,Assignment1Suite,ClearTest0 ClearTest1 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest3 , ,EverythingTest0 GetTest0 SizeTest1 SizeTest2 , ,
14,Thu Sep 12 15:52:40 EDT 2019,76,0,Assignment1Suite,ClearTest0 ClearTest1 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest3 , ,EverythingTest0 GetTest0 SizeTest1 SizeTest2 , ,
15,Sat Sep 14 19:28:26 EDT 2019,76,0,Assignment1Suite,ClearTest0 ClearTest1 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest3 , ,EverythingTest0 GetTest0 SizeTest1 SizeTest2 , ,
16,Sat Sep 14 19:34:54 EDT 2019,76,0,Assignment1Suite,ClearTest0 ClearTest1 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest3 , ,EverythingTest0 GetTest0 SizeTest1 SizeTest2 , ,
17,Sat Sep 14 20:30:16 EDT 2019,76,0,Assignment1Suite,ClearTest0 ClearTest1 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest3 , ,EverythingTest0 GetTest0 SizeTest1 SizeTest2 , ,
18,Sat Sep 14 20:31:36 EDT 2019,76,0,Assignment1Suite,ClearTest0 ClearTest1 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest3 , ,EverythingTest0 GetTest0 SizeTest1 SizeTest2 , ,
19,Sat Sep 14 20:32:14 EDT 2019,76,0,Assignment1Suite,ClearTest0 ClearTest1 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest3 , ,EverythingTest0 GetTest0 SizeTest1 SizeTest2 , ,
20,Sun Sep 15 11:45:09 EDT 2019,23,-53,Assignment1Suite,ClearTest0 ClearTest1 GetTest1 SizeTest0 , ,EverythingTest0 GetTest0 InsertTest0- InsertTest1- InsertTest2- InsertTest3- RemoveTest0- RemoveTest1- RemoveTest2- RemoveTest3- SizeTest1 SizeTest2 SizeTest3- , ,
21,Sun Sep 15 11:45:22 EDT 2019,23,0,InsertTestSuite,ClearTest0 ClearTest1 GetTest1 SizeTest0 , ,EverythingTest0 GetTest0 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest1 SizeTest2 SizeTest3 , ,
22,Sun Sep 15 11:45:23 EDT 2019,23,0,InsertTestSuite,ClearTest0 ClearTest1 GetTest1 SizeTest0 , ,EverythingTest0 GetTest0 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest1 SizeTest2 SizeTest3 , ,
23,Sun Sep 15 11:45:24 EDT 2019,23,0,InsertTestSuite,ClearTest0 ClearTest1 GetTest1 SizeTest0 , ,EverythingTest0 GetTest0 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest1 SizeTest2 SizeTest3 , ,
24,Sun Sep 15 18:39:57 EDT 2019,70,47,Assignment1Suite,ClearTest0 ClearTest1 GetTest1 InsertTest0+ InsertTest1+ InsertTest2+ RemoveTest0+ RemoveTest1+ RemoveTest2+ RemoveTest3+ SizeTest0 SizeTest3+ , ,EverythingTest0 GetTest0 InsertTest3 SizeTest1 SizeTest2 , ,
25,Sun Sep 15 18:40:54 EDT 2019,76,6,Assignment1Suite,ClearTest0 ClearTest1 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3+ RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest3 , ,EverythingTest0 GetTest0 SizeTest1 SizeTest2 , ,
26,Sun Sep 15 18:42:50 EDT 2019,76,0,Assignment1Suite,ClearTest0 ClearTest1 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest3 , ,EverythingTest0 GetTest0 SizeTest1 SizeTest2 , ,
27,Sun Sep 15 18:45:23 EDT 2019,70,-6,Assignment1Suite,ClearTest0 ClearTest1 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest3 SizeTest0 SizeTest3 , ,EverythingTest0 GetTest0 RemoveTest2- SizeTest1 SizeTest2 , ,
28,Sun Sep 15 18:49:45 EDT 2019,76,6,Assignment1Suite,ClearTest0 ClearTest1 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2+ RemoveTest3 SizeTest0 SizeTest3 , ,EverythingTest0 GetTest0 SizeTest1 SizeTest2 , ,
29,Sun Sep 15 18:50:03 EDT 2019,76,0,Assignment1Suite,ClearTest0 ClearTest1 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest3 , ,EverythingTest0 GetTest0 SizeTest1 SizeTest2 , ,
30,Sun Sep 15 18:53:30 EDT 2019,76,0,Assignment1Suite,ClearTest0 ClearTest1 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest3 , ,EverythingTest0 GetTest0 SizeTest1 SizeTest2 , ,
31,Sun Sep 15 18:54:32 EDT 2019,76,0,Assignment1Suite,ClearTest0 ClearTest1 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest3 , ,EverythingTest0 GetTest0 SizeTest1 SizeTest2 , ,
32,Sun Sep 15 19:01:39 EDT 2019,76,0,Assignment1Suite,ClearTest0 ClearTest1 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest3 , ,EverythingTest0 GetTest0 SizeTest1 SizeTest2 , ,
33,Sun Sep 15 19:16:45 EDT 2019,76,0,Assignment1Suite,ClearTest0 ClearTest1 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest3 , ,EverythingTest0 GetTest0 SizeTest1 SizeTest2 , ,
34,Sun Sep 15 20:11:43 EDT 2019,35,-41,Assignment1Suite,GetTest1 InsertTest3 SizeTest0 SizeTest1+ SizeTest2+ SizeTest3 , ,ClearTest0- ClearTest1- EverythingTest0 GetTest0 InsertTest0- InsertTest1- InsertTest2- RemoveTest0- RemoveTest1- RemoveTest2- RemoveTest3- , ,
35,Sun Sep 15 20:13:44 EDT 2019,41,6,Assignment1Suite,GetTest0+ GetTest1 InsertTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,ClearTest0 ClearTest1 EverythingTest0 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 , ,
36,Sun Sep 15 20:15:16 EDT 2019,41,0,Assignment1Suite,GetTest0 GetTest1 InsertTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,ClearTest0 ClearTest1 EverythingTest0 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 , ,
37,Sun Sep 15 20:16:11 EDT 2019,41,0,Assignment1Suite,GetTest0 GetTest1 InsertTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,ClearTest0 ClearTest1 EverythingTest0 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 , ,
38,Sun Sep 15 20:17:03 EDT 2019,41,0,Assignment1Suite,GetTest0 GetTest1 InsertTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,ClearTest0 ClearTest1 EverythingTest0 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 , ,
39,Sun Sep 15 20:19:24 EDT 2019,41,0,Assignment1Suite,GetTest0 GetTest1 InsertTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,ClearTest0 ClearTest1 EverythingTest0 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 , ,
40,Sun Sep 15 20:19:30 EDT 2019,41,0,Assignment1Suite,GetTest0 GetTest1 InsertTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,ClearTest0 ClearTest1 EverythingTest0 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 , ,
41,Sun Sep 15 20:23:29 EDT 2019,47,6,Assignment1Suite,EverythingTest0+ GetTest0 GetTest1 InsertTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,ClearTest0 ClearTest1 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 , ,
42,Sun Sep 15 20:23:59 EDT 2019,47,0,Assignment1Suite,EverythingTest0 GetTest0 GetTest1 InsertTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,ClearTest0 ClearTest1 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 , ,
43,Sun Sep 15 20:24:49 EDT 2019,47,0,Assignment1Suite,EverythingTest0 GetTest0 GetTest1 InsertTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,ClearTest0 ClearTest1 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 , ,
44,Sun Sep 15 20:25:52 EDT 2019,47,0,Assignment1Suite,EverythingTest0 GetTest0 GetTest1 InsertTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,ClearTest0 ClearTest1 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 , ,
45,Sun Sep 15 20:27:46 EDT 2019,47,0,Assignment1Suite,EverythingTest0 GetTest0 GetTest1 InsertTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,ClearTest0 ClearTest1 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 , ,
46,Sun Sep 15 20:28:15 EDT 2019,47,0,Assignment1Suite,EverythingTest0 GetTest0 GetTest1 InsertTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,ClearTest0 ClearTest1 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 , ,
47,Sun Sep 15 20:29:15 EDT 2019,47,0,Assignment1Suite,EverythingTest0 GetTest0 GetTest1 InsertTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,ClearTest0 ClearTest1 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 , ,
48,Sun Sep 15 20:31:12 EDT 2019,47,0,Assignment1Suite,EverythingTest0 GetTest0 GetTest1 InsertTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,ClearTest0 ClearTest1 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 , ,
49,Sun Sep 15 20:32:20 EDT 2019,52,5,Assignment1Suite,ClearTest1+ EverythingTest0 GetTest0 GetTest1 InsertTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,ClearTest0 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 , ,
50,Sun Sep 15 20:33:58 EDT 2019,52,0,Assignment1Suite,ClearTest1 EverythingTest0 GetTest0 GetTest1 InsertTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,ClearTest0 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 , ,
51,Sun Sep 15 20:35:41 EDT 2019,17,-35,Assignment1Suite,GetTest1 InsertTest3 SizeTest0 , ,ClearTest0 ClearTest1- EverythingTest0- GetTest0- InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest1- SizeTest2- SizeTest3- , ,
52,Sun Sep 15 20:35:52 EDT 2019,52,35,Assignment1Suite,ClearTest1+ EverythingTest0+ GetTest0+ GetTest1 InsertTest3 SizeTest0 SizeTest1+ SizeTest2+ SizeTest3+ , ,ClearTest0 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 , ,
53,Sun Sep 15 20:39:16 EDT 2019,64,12,Assignment1Suite,ClearTest1 GetTest1 InsertTest0+ InsertTest1+ InsertTest2+ InsertTest3 RemoveTest0+ RemoveTest1+ RemoveTest3+ SizeTest0 SizeTest3 , ,ClearTest0 EverythingTest0- GetTest0- RemoveTest2 SizeTest1- SizeTest2- , ,
54,Sun Sep 15 20:42:52 EDT 2019,64,0,Assignment1Suite,ClearTest1 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest3 SizeTest0 SizeTest3 , ,ClearTest0 EverythingTest0 GetTest0 RemoveTest2 SizeTest1 SizeTest2 , ,
55,Sun Sep 15 20:47:46 EDT 2019,52,-12,Assignment1Suite,ClearTest1 EverythingTest0+ GetTest0+ GetTest1 InsertTest3 SizeTest0 SizeTest1+ SizeTest2+ SizeTest3 , ,ClearTest0 InsertTest0- InsertTest1- InsertTest2- RemoveTest0- RemoveTest1- RemoveTest2 RemoveTest3- , ,
56,Sun Sep 15 20:48:21 EDT 2019,52,0,Assignment1Suite,ClearTest1 EverythingTest0 GetTest0 GetTest1 InsertTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,ClearTest0 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 , ,
57,Sun Sep 15 20:48:55 EDT 2019,52,0,Assignment1Suite,ClearTest1 EverythingTest0 GetTest0 GetTest1 InsertTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,ClearTest0 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 , ,
58,Sun Sep 15 22:10:58 EDT 2019,58,6,Assignment1Suite,GetTest1 InsertTest0+ InsertTest1+ InsertTest2+ InsertTest3 RemoveTest0+ RemoveTest1+ RemoveTest3+ SizeTest0 SizeTest3 , ,ClearTest0 ClearTest1- EverythingTest0- GetTest0- RemoveTest2 SizeTest1- SizeTest2- , ,
59,Sun Sep 15 22:19:14 EDT 2019,52,-6,Assignment1Suite,ClearTest1+ EverythingTest0+ GetTest0+ GetTest1 InsertTest3 SizeTest0 SizeTest1+ SizeTest2+ SizeTest3 , ,ClearTest0 InsertTest0- InsertTest1- InsertTest2- RemoveTest0- RemoveTest1- RemoveTest2 RemoveTest3- , ,
60,Sun Sep 15 22:19:57 EDT 2019,52,0,Assignment1Suite,ClearTest1 EverythingTest0 GetTest0 GetTest1 InsertTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,ClearTest0 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 , ,
61,Sun Sep 15 22:22:58 EDT 2019,17,-35,Assignment1Suite,GetTest1 InsertTest3 SizeTest0 , ,ClearTest0 ClearTest1- EverythingTest0- GetTest0- InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest1- SizeTest2- SizeTest3- , ,
62,Sun Sep 15 22:23:34 EDT 2019,17,0,Assignment1Suite,GetTest1 InsertTest3 SizeTest0 , ,ClearTest0 ClearTest1 EverythingTest0 GetTest0 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest1 SizeTest2 SizeTest3 , ,
63,Sun Sep 15 22:25:09 EDT 2019,100,83,Assignment1Suite,ClearTest0+ ClearTest1+ EverythingTest0+ GetTest0+ GetTest1 InsertTest0+ InsertTest1+ InsertTest2+ InsertTest3 RemoveTest0+ RemoveTest1+ RemoveTest2+ RemoveTest3+ SizeTest0 SizeTest1+ SizeTest2+ SizeTest3+ , , , ,
64,Sun Sep 15 22:36:43 EDT 2019,100,0,Assignment1Suite,ClearTest0 ClearTest1 EverythingTest0 GetTest0 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , , , ,
65,Sun Sep 15 22:38:28 EDT 2019,100,0,Assignment1Suite,ClearTest0 ClearTest1 EverythingTest0 GetTest0 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , , , ,
66,Sun Sep 15 22:41:53 EDT 2019,100,0,Assignment1Suite,ClearTest0 ClearTest1 EverythingTest0 GetTest0 GetTest1 InsertTest0 InsertTest1 InsertTest2 InsertTest3 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , , , ,
